"SalePrice","MSSubClass","MSZoning","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtExposure","BsmtFinType1","BsmtFinType2","Heating","HeatingQC","CentralAir","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageType","GarageCars","MoSold","YrSold","Remodeled","PorchNum","Pool","SaleTC","GarageFinish2","TotalSF","PcntBsmtUF","Bsmt","SecondFloor","Functional2","Garage","BsmtExp","LFln","LAln"
155000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1963,1963,"Hip","CompShg","MetalSd","MetalSd","BrkFace",148,"TA","Gd","CBlock","Mn","ALQ","Unf","GasA","Gd","Y",1,0,2,0,3,1,"TA",6,0,"Attchd",2,12,2008,"no",3,"no","1",2,2248,0.307142857142857,"yes","no","yes",2,1,4.38202663467388,9.07107830464268
140000,"180","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","SFoyer",6,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","BrkFace",82,"TA","TA","PConc","Gd","GLQ","Unf","GasA","Gd","Y",1,0,2,0,2,1,"TA",5,0,"Basment",2,6,2006,"yes",1,"no","0",3,1619,0,"yes","no","yes",1,2,3.55534806148941,8.20930841164694
160000,"60","RL","Pave","NoAlley","IR3","Bnk","AllPub","Corner","Gtl","Edwards","Feedr","Norm","1Fam","2Story",10,5,2008,2008,"Hip","ClyTile","Stucco","Stucco","Stone",796,"Ex","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",2,0,2,1,3,1,"Ex",12,3,"Attchd",2,1,2008,"no",2,"yes","0",3,11752,0.0762684124386252,"yes","yes","yes",2,2,5.74620319054015,11.0648711767888
154000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,1959,1994,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","No","LwQ","Rec","GasA","Ex","Y",1,0,1,1,3,1,"Gd",6,0,"Attchd",1,5,2010,"yes",1,"no","1",2,2492,0,"yes","no","yes",2,1,4.31748811353631,8.9226582995244
225000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","None",344,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",9,1,"Attchd",2,5,2009,"no",0,"no","1",3,2961,0.29038854805726,"yes","yes","yes",2,1,4.23410650459726,9.28377669004936
177500,"70","RL","Pave","NoAlley","IR1","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,1942,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","BLQ","Unf","GasA","Fa","Y",0,0,1,0,3,1,"Gd",7,2,"Attchd",1,11,2009,"yes",1,"no","1",1,2265,0.2905317769131,"yes","yes","yes",2,1,4.23410650459726,8.9226582995244
290000,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1994,1994,"Hip","CompShg","VinylSd","VinylSd","BrkFace",391,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Gd",8,1,"Attchd",3,12,2006,"no",2,"no","1",2,3691,0.36480686695279,"yes","yes","yes",2,1,4.52178857704904,9.22226894284146
232000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","BrkFace",228,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,0,"Attchd",3,4,2006,"no",2,"no","1",2,3232,1,"yes","no","yes",2,2,4.29045944114839,9.06969804217372
130000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","TwnhsE","2Story",7,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd","Stone",117,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,0,"Detchd",2,4,2006,"no",1,"no","1",1,2684,1,"yes","yes","no",1,1,3.46573590279973,8.12058871174027
325000,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2006,2007,"Hip","CompShg","VinylSd","VinylSd","Stone",300,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,2,1,"Ex",6,2,"Attchd",2,11,2009,"yes",2,"no","1",3,3304,0.0484261501210654,"yes","no","yes",2,1,4.68213122712422,9.48592455922983
202500,"120","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd","Stone",94,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",6,1,"Attchd",2,9,2006,"yes",2,"no","0",2,2736,1,"yes","no","yes",2,1,3.87120101090789,8.84721610435754
138000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,1994,1995,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","No","ALQ","Unf","GasA","Ex","Y",1,0,1,0,3,1,"TA",5,0,"Detchd",2,5,2009,"yes",1,"no","1",1,1980,0.246464646464646,"yes","no","yes",1,1,4.0943445622221,8.99615656203344
147000,"20","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",5,7,1948,2005,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","GLQ","ALQ","GasA","Ex","Y",1,0,1,0,2,1,"Gd",6,0,"Attchd",2,5,2008,"yes",1,"no","1",1,2046,0.186147186147186,"yes","no","yes",2,1,4.60517018598809,9.39266192877014
179200,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",88,"TA","TA","CBlock","No","GLQ","Unf","GasA","Gd","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",2,6,2008,"no",2,"no","1",2,2572,0.0610328638497653,"yes","no","yes",2,1,4.23410650459726,8.87528712810838
335000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","Av","GLQ","Unf","GasA","TA","Y",1,0,2,0,3,1,"Ex",7,2,"Attchd",2,5,2010,"yes",2,"no","1",3,3804,0.260778128286015,"yes","no","yes",2,2,4.60517018598809,9.76995615991161
203000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",6,0,"Attchd",2,1,2007,"yes",2,"no","0",2,2548,0.273940345368917,"yes","no","yes",2,1,4.21950770517611,9.08409664540193
302000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1990,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",336,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",9,1,"Attchd",2,6,2007,"no",1,"no","1",2,4263,0.668272539573297,"yes","yes","yes",2,1,4.23410650459726,9.16659744902826
333168,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,4,1,"Gd",10,1,"BuiltIn",3,5,2010,"no",2,"no","1",3,3992,1,"yes","yes","yes",2,1,4.68213122712422,9.60062415808868
119000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","Rec","Unf","GasA","Ex","Y",1,0,1,0,3,1,"TA",5,1,"Detchd",1,10,2007,"no",1,"no","1",1,1896,0.227848101265823,"yes","no","yes",1,1,4.0943445622221,9.01066917684711
206900,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Mn","ALQ","LwQ","GasA","TA","Y",0,0,2,1,4,1,"TA",9,2,"Attchd",2,6,2008,"no",1,"no","1",1,3064,0.184873949579832,"yes","yes","yes",2,1,4.44265125649032,9.31244559491334
295493,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",270,"Gd","TA","PConc","Gd","Unf","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Ex",8,1,"Attchd",3,1,2009,"no",2,"no","1",2,3252,1,"yes","no","yes",2,2,4.11087386417331,9.23268877563994
208900,"120","FV","Pave","Pave","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",5,1,"Attchd",2,4,2007,"yes",1,"no","0",2,2704,1,"yes","no","yes",2,1,3.85014760171006,8.34995727204032
275000,"20","RL","Pave","NoAlley","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","Gd","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,1,"Attchd",3,8,2006,"yes",2,"no","1",2,3540,1,"yes","no","yes",2,2,4.23410650459726,9.60109785121207
111000,"20","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,"TA","TA","PConc","No","ALQ","Unf","GasA","Ex","Y",0,0,1,0,3,1,"TA",5,0,"Attchd",1,2,2007,"no",0,"no","1",1,1812,0.430555555555556,"yes","no","yes",2,1,4.31748811353631,9.23161250725172
156500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","No","ALQ","Rec","GasA","Gd","Y",1,0,1,1,3,1,"TA",6,2,"Attchd",2,6,2009,"no",2,"no","1",2,2956,0.42489851150203,"yes","no","yes",2,1,4.24849524204936,9.03598698483141
72500,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","No Basement","No Basement","No Basement","Floor","TA","N",0,0,1,0,2,1,"TA",4,0,"Detchd",1,7,2008,"yes",0,"no","1",1,720,0,"no","no","yes",1,0,4.23410650459726,8.79890749208823
190000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,1,"Attchd",2,6,2010,"no",2,"no","1",2,2673,0.101333333333333,"yes","yes","yes",2,1,4.67282883446191,9.22876950744455
82500,"30","RL","Pave","NoAlley","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"Fa","TA","CBlock","No","LwQ","Unf","GasA","Gd","Y",0,0,1,0,2,1,"Fa",5,0,"None",0,12,2009,"yes",1,"no","1",0,1128,0.333333333333333,"yes","no","yes",0,1,3.91202300542815,8.58110651715989
147000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,0,2,1,"Gd",7,1,"Attchd",3,2,2007,"yes",1,"no","0",2,3590,1,"yes","no","yes",2,2,4.31748811353631,9.20893939106056
55000,"30","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Fa","N",0,0,1,0,2,1,"TA",5,0,"None",0,1,2008,"yes",1,"no","1",0,1592,1,"yes","no","yes",0,1,3.68887945411394,8.19863945529737
79000,"30","RH","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","No","Rec","Unf","GasA","Ex","Y",0,0,1,0,3,1,"Gd",6,0,"None",0,5,2007,"yes",1,"no","1",0,1318,0,"yes","no","yes",0,1,4.24849524204936,8.35936910622267
130500,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","No","ALQ","Unf","GasA","Ex","Y",0,1,1,0,3,1,"Gd",5,1,"Attchd",1,10,2008,"yes",0,"no","1",1,1632,0.214460784313725,"yes","no","yes",2,1,4.0943445622221,8.79482492801452
256000,"50","RM","Pave","Grvl","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","No","LwQ","Unf","GasW","Ex","Y",0,0,2,0,5,1,"TA",8,2,"Detchd",2,6,2008,"yes",2,"no","1",1,4302,0.673509933774834,"yes","yes","no",1,1,4.0943445622221,9.25339986143663
176500,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","Unf","Unf","GasA","Gd","Y",0,0,2,1,3,1,"TA",8,1,"Attchd",2,6,2006,"no",1,"no","1",3,2567,1,"yes","yes","yes",2,1,4.14313472639153,9.11426990322545
227000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",410,"Gd","TA","PConc","Av","Unf","Unf","GasA","Ex","Y",0,0,2,0,3,1,"Gd",7,1,"Attchd",3,12,2007,"no",2,"no","1",2,3176,1,"yes","no","yes",2,2,4.44265125649032,9.21034037197618
132500,"80","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Av","ALQ","Unf","GasA","Gd","Y",0,0,1,0,3,1,"TA",6,0,"Detchd",2,7,2006,"no",0,"no","1",1,1865,0.469813391877058,"yes","no","yes",1,2,4.00733318523247,9.28544784446299
100000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Mn","ALQ","Unf","GasA","Ex","Y",1,0,1,0,2,1,"TA",3,1,"Detchd",1,5,2009,"yes",0,"no","1",1,1632,0.154411764705882,"yes","no","yes",1,1,4.20469261939097,9.09121894106832
125500,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","Ex","Y",0,0,1,1,2,1,"Gd",6,0,"Detchd",1,7,2006,"yes",2,"no","1",1,2163,1,"yes","yes","yes",1,1,4.0943445622221,8.88183630500415
125000,"160","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","No","LwQ","Unf","GasA","TA","Y",0,0,1,1,3,1,"TA",7,0,"Attchd",2,5,2009,"no",1,"no","1",1,2130,0,"yes","yes","yes",2,1,3.17805383034795,7.7698009960039
167900,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","No","ALQ","Unf","GasA","TA","Y",0,1,2,0,2,1,"TA",6,1,"Attchd",2,4,2009,"no",1,"no","1",2,2684,0.491851851851852,"yes","no","yes",2,1,4.38202663467388,9.17471319433303
135000,"90","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,2,0,4,2,"TA",8,0,"Detchd",2,11,2008,"no",1,"no","1",1,3312,1,"yes","no","yes",1,1,4.46590811865458,9.13194630454817
52500,"30","RM","Pave","Grvl","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","No","Unf","Unf","Grav","Fa","N",0,0,1,0,2,1,"Fa",4,0,"None",0,3,2006,"yes",1,"no","1",0,1386,1,"yes","no","yes",0,1,5.03043792139244,8.32312288758773
200000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",8,0,"BuiltIn",2,6,2006,"no",2,"no","1",2,2777,0.235807860262009,"yes","yes","yes",2,1,4.55387689160054,9.50673438502998
128500,"20","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","Mn","Rec","Unf","GasA","Ex","Y",0,0,1,0,3,1,"TA",5,0,"Attchd",1,6,2006,"no",0,"no","1",2,1728,0.583333333333333,"yes","no","yes",2,1,4.78749174278205,9.16534300604545
123000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","No","Unf","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",5,0,"Detchd",4,6,2007,"no",0,"no","1",1,1730,1,"yes","no","yes",1,1,4.24849524204936,9.02328764080633
155000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,1,0,3,1,"Gd",6,0,"Detchd",2,7,2008,"yes",1,"no","1",1,2228,0.269299820466786,"yes","no","yes",1,1,4.18965474202643,9.52478608169718
228500,"60","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",149,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",7,1,"Attchd",2,8,2007,"no",2,"no","1",2,3453,1,"yes","yes","yes",2,1,4.23410650459726,9.14580185083861
177000,"50","RL","Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,6,1928,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","BrkTil","No","Unf","Unf","GasA","Gd","Y",0,0,1,1,3,1,"TA",9,1,"Detchd",2,3,2009,"yes",0,"no","1",1,2809,1,"yes","yes","yes",1,1,4.04305126783455,8.93036188390943
155835,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","Unf","Unf","GasA","Ex","Y",0,0,2,1,3,1,"Gd",8,1,"Attchd",2,7,2007,"no",0,"no","0",3,2184,1,"yes","yes","yes",2,1,4.44265125649032,9.31497062105427
108500,"30","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,4,1920,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","No","ALQ","Unf","GasA","Gd","Y",0,0,1,0,2,1,"Fa",5,0,"Detchd",1,7,2007,"yes",1,"no","1",1,1920,0.739583333333333,"yes","no","yes",1,1,3.91202300542815,8.69951474821019
262500,"20","RL","Pave","NoAlley","IR2","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","1Story",7,7,1968,2003,"Hip","CompShg","BrkFace","HdBoard","None",0,"TA","TA","CBlock","No","BLQ","Rec","GasA","TA","Y",0,0,2,0,3,1,"TA",9,1,"Attchd",2,6,2006,"yes",2,"no","1",2,3724,0.767219387755102,"yes","no","yes",2,1,4.23410650459726,9.94179438669071
283463,"20","RL","Pave","NoAlley","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",7,1,"Attchd",3,5,2007,"yes",0,"no","0",3,3508,0.953810623556582,"yes","no","yes",2,2,4.53259949315326,9.63600018736987
215000,"20","RL","Pave","NoAlley","IR3","Low","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","GLQ","Unf","GasA","Ex","Y",1,0,2,0,3,1,"Gd",5,1,"Attchd",2,8,2007,"no",2,"no","1",2,2976,0.0263157894736842,"yes","no","yes",2,2,4.23410650459726,9.69251957715205
122000,"70","RM","Pave","Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,5,1872,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","No","LwQ","Unf","OthW","Fa","N",0,0,2,0,4,1,"TA",8,0,"None",0,12,2008,"yes",2,"no","1",0,3042,0.621345029239766,"yes","yes","yes",0,1,3.91202300542815,8.56598335558567
200000,"90","RL","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","Duplex","2Story",5,5,1969,1969,"Gable","CompShg","MetalSd","MetalSd","BrkFace",368,"TA","TA","CBlock","No","LwQ","Unf","GasA","TA","Y",1,1,2,2,6,2,"TA",12,0,"Detchd",4,8,2009,"no",0,"no","1",1,3882,0.599358974358974,"yes","yes","yes",1,1,4.51085950651685,9.36246042003702
171000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,"TA","TA","CBlock","No","Rec","Unf","GasA","Ex","Y",0,0,1,1,4,1,"TA",8,1,"Attchd",2,3,2008,"no",2,"no","1",3,2574,0.628205128205128,"yes","yes","yes",2,1,4.24849524204936,9.13205445357764
134900,"50","RM","Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","No","Unf","Unf","GasA","TA","Y",0,0,1,0,2,1,"TA",4,0,"Detchd",2,7,2009,"yes",1,"no","1",1,1874,1,"yes","yes","yes",1,1,3.91202300542815,8.69951474821019
410000,"50","RL","Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","Av","GLQ","Unf","GasA","Ex","Y",1,0,2,1,4,1,"Gd",9,1,"Attchd",3,3,2010,"yes",2,"no","1",3,5271,0.598622725036891,"yes","yes","yes",2,2,4.02535169073515,9.59696239228287
235000,"60","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","No","GLQ","Unf","GasA","Ex","Y",1,0,2,1,3,1,"Gd",7,1,"Attchd",3,6,2008,"no",1,"no","1",2,2857,0.259072580645161,"yes","yes","yes",2,1,4.23410650459726,9.24145136700124
170000,"80","RL","Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","CompShg","MetalSd","MetalSd","BrkFace",143,"TA","TA","CBlock","No","Unf","Unf","GasA","Gd","Y",0,0,3,0,4,1,"Gd",8,1,"Attchd",2,9,2006,"yes",1,"no","1",2,2490,1,"yes","yes","yes",2,1,4.62497281328427,9.22935837781194
110000,"20","RL","Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",65,"TA","TA","CBlock","No","Rec","Unf","GasA","TA","Y",0,0,1,0,3,1,"TA",5,0,"Attchd",1,10,2008,"no",0,"no","1",2,1756,0.606481481481482,"yes","no","yes",2,1,4.23410650459726,9.15662308947019
